y_test,y_predicted
17.51516666666667,17.36
15.947833333333332,17.7
16.054111111111112,16.75
17.566166666666664,17.62
17.941277777777778,19.53
20.940555555555555,20.57
16.34594444444444,17.18
17.40683333333333,17.36
18.021555555555555,18.14
20.152166666666666,19.35
16.824722222222224,16.06
17.613777777777777,17.62
15.793555555555555,15.97
15.8475,16.06
17.656055555555554,17.7
15.87961111111111,16.06
18.145444444444443,18.14
20.590166666666665,20.74
19.0175,18.92
16.401111111111113,16.49
17.74338888888889,17.62
17.728333333333335,17.79
17.840222222222224,17.88
18.179777777777776,17.97
18.379611111111114,18.14
21.87816666666667,20.4
21.944111111111113,21.18
19.809555555555555,19.61
17.133888888888887,18.75
17.369555555555554,17.7
19.957444444444445,19.35
17.51033333333333,17.44
15.898111111111112,15.97
17.942722222222223,17.88
15.892555555555557,16.06
17.998611111111114,17.79
17.686944444444446,17.36
17.75011111111111,17.62
17.369333333333334,17.36
17.91133333333333,17.79
17.043277777777778,17.1
16.080166666666667,16.06
16.2865,16.06
18.82361111111111,18.23
15.874777777777776,16.06
17.831055555555555,17.62
15.751888888888889,16.06
15.76511111111111,16.06
17.880499999999998,17.88
17.22588888888889,17.27
17.744944444444442,17.7
16.871666666666666,17.1
16.480166666666666,16.49
17.797555555555554,17.18
15.724555555555558,16.92
16.385222222222225,16.06
17.72972222222222,17.44
17.675055555555556,17.7
19.032888888888888,18.92
15.833444444444446,16.06
15.877222222222223,16.06
16.085722222222223,16.06
16.212055555555555,16.06
17.97572222222222,17.79
17.789833333333334,17.27
18.031388888888888,17.97
15.939944444444443,16.06
21.615444444444446,20.92
15.879222222222223,15.97
17.696777777777775,17.79
21.6335,21.18
19.119666666666667,19.01
21.144944444444445,21.09
15.864833333333333,16.32
16.277722222222224,16.06
19.357666666666667,19.27
16.003944444444446,16.06
18.2005,17.79
18.372722222222222,16.4
15.984444444444446,16.06
17.564277777777775,17.1
16.461277777777777,16.06
17.596111111111114,17.27
17.794111111111114,17.27
19.440166666666666,19.09
17.80361111111111,17.7
15.83888888888889,16.06
16.403000000000002,17.88
16.00161111111111,16.06
17.251,17.27
16.241777777777777,16.06
17.785833333333333,17.62
17.752555555555556,18.49
19.367611111111113,19.09
16.373444444444445,16.84
19.069666666666667,19.01
19.74738888888889,19.01
15.87411111111111,16.49
19.74738888888889,19.27
16.409777777777776,16.06
17.28472222222222,17.62
15.87038888888889,15.97
16.257277777777777,15.97
16.14561111111111,16.06
15.769222222222222,16.06
17.970666666666666,17.88
18.185222222222222,17.27
19.921444444444447,19.61
15.855666666666666,15.97
18.049,17.53
17.95788888888889,17.88
15.82922222222222,15.97
16.13211111111111,15.97
20.456555555555557,20.05
17.338555555555555,16.49
17.75638888888889,17.53
17.982,17.88
16.231555555555556,16.06
17.5565,17.36
16.252388888888888,16.06
17.31738888888889,17.36
17.642222222222223,17.62
20.048055555555557,19.53
17.497777777777777,17.62
15.9045,16.06
16.37466666666667,16.92
15.785666666666666,16.06
16.246388888888887,16.06
17.890888888888888,17.88
17.229833333333332,17.01
15.84388888888889,16.06
17.503944444444446,17.27
17.6785,22.13
15.865666666666666,15.97
15.989555555555556,16.06
17.991388888888892,17.88
17.217666666666666,17.27
16.249833333333335,15.97
21.607777777777777,21.35
15.7305,16.06
21.144944444444445,21.18
17.66272222222222,17.7
17.558944444444442,17.01
18.698055555555555,18.75
16.654611111111112,16.92
15.743166666666667,15.97
18.010166666666667,17.79
19.308944444444446,19.44
16.138555555555556,16.06
20.166555555555554,19.7
16.705277777777777,16.92
19.569222222222223,19.44
17.682055555555554,17.7
17.513166666666667,16.14
16.758277777777778,16.84
17.623333333333335,17.62
15.738055555555556,16.84
15.929388888888887,16.06
16.11327777777778,16.66
17.905,17.97
15.966777777777777,16.06
17.55761111111111,17.7
17.074722222222224,16.06
17.641888888888886,17.7
21.390666666666664,21.26
17.795944444444444,17.62
17.029666666666667,17.1
16.2865,16.06
18.133666666666667,17.97
16.085722222222223,16.06
21.906166666666664,21.7
16.01788888888889,16.06
17.86338888888889,17.97
17.537222222222223,17.44
17.644,17.7
17.51038888888889,17.36
17.840222222222224,17.79
17.334999999999997,17.7
19.216333333333335,17.79
16.385444444444445,16.06
20.895055555555555,19.61
17.59261111111111,17.62
17.36938888888889,17.18
16.945888888888888,17.01
16.291055555555555,15.97
19.032888888888888,18.92
16.10661111111111,16.06
17.883555555555557,17.7
15.798388888888887,15.97
16.8275,17.01
15.869666666666667,16.06
16.409777777777776,16.06
18.18177777777778,22.13
16.924,16.66
15.894333333333334,15.97
15.799944444444444,15.97
20.387999999999998,20.66
17.38383333333333,17.7
20.215999999999998,17.97
17.28227777777778,16.06
20.411777777777775,20.57
19.487833333333334,19.09
21.885055555555553,21.26
20.53861111111111,20.05
16.112499999999997,16.06
19.367611111111113,19.18
15.891444444444444,17.01
15.773055555555556,16.06
15.812722222222224,16.06
17.42088888888889,17.7
15.875277777777777,16.06
15.878166666666667,15.97
15.931,16.06
19.441666666666666,19.53
16.461277777777777,16.06
20.951555555555554,20.13
15.907277777777779,16.06
18.372722222222222,16.58
18.10088888888889,18.4
17.029444444444447,16.06
15.938888888888888,16.06
15.910277777777777,17.01
17.821555555555555,17.62
21.34277777777778,21.09
16.149444444444445,16.06
17.67561111111111,17.44
15.998444444444443,16.06
17.650444444444446,15.97
17.207444444444445,17.1
18.56761111111111,18.66
17.950222222222223,17.79
16.084833333333332,16.06
17.31211111111111,17.36
17.6525,17.36
16.49272222222222,17.27
15.873222222222223,16.06
17.48111111111111,17.44
20.796833333333336,20.92
17.713222222222225,17.88
17.355777777777778,17.27
21.545944444444444,21.44
17.90405555555556,17.79
17.792944444444444,17.88
16.146666666666665,16.92
20.411777777777775,20.48
15.926444444444444,16.06
16.205166666666667,16.58
18.144333333333336,17.44
15.955944444444444,16.06
16.234388888888887,17.36
16.94988888888889,17.01
16.325833333333335,16.84
15.928555555555555,16.06
18.732666666666667,18.66
16.18272222222222,16.06
20.36388888888889,18.83
18.071444444444445,18.05
17.941,18.14
16.31088888888889,16.06
17.93272222222222,17.88
17.970666666666666,17.88
17.47088888888889,17.53
16.179666666666666,16.32
17.513166666666667,16.23
15.960833333333333,16.92
21.34,21.18
16.002444444444443,17.44
16.29372222222222,16.06
17.481166666666667,18.31
15.93311111111111,16.06
16.09511111111111,16.06
16.90238888888889,17.18
17.37538888888889,17.18
19.391111111111112,18.92
19.513444444444445,19.44
15.949388888888889,16.06
17.557666666666666,17.62
15.889333333333333,15.97
18.306055555555556,17.97
15.83088888888889,16.06
17.771444444444445,17.53
15.851888888888888,16.06
17.647277777777777,17.7
16.095555555555553,16.14
16.332944444444443,16.06
18.09911111111111,17.79
18.81577777777778,18.92
15.883444444444443,15.97
17.42088888888889,18.14
17.290499999999998,19.7
21.680444444444444,21.44
18.145444444444443,17.97
15.943833333333336,16.06
17.49888888888889,17.53
17.276777777777777,17.27
19.274833333333333,19.61
16.051111111111112,17.27
17.05561111111111,16.92
18.982833333333335,18.57
17.840833333333332,17.79
16.11327777777778,16.66
17.626,17.44
17.727944444444447,17.36
17.127944444444445,17.18
15.773444444444445,16.06
17.814888888888888,17.62
16.37466666666667,17.1
18.715555555555554,18.66
18.259833333333333,18.4
16.944277777777778,17.01
17.886222222222223,17.18
17.786166666666666,19.27
17.051333333333332,17.01
20.180111111111113,19.44
17.465833333333332,18.14
18.704444444444444,18.49
21.680111111111113,21.0
17.91422222222222,17.79
15.799333333333331,16.06
16.504444444444445,17.01
21.28338888888889,20.66
17.87488888888889,15.97
16.870833333333334,17.36
17.644,17.7
21.654333333333334,21.35
15.966777777777777,16.06
15.846277777777779,17.27
16.461277777777777,16.06
15.816444444444446,17.01
17.4685,17.53
18.60677777777778,17.88
18.18316666666667,17.88
15.773277777777777,16.75
17.3965,17.36
17.85311111111111,17.88
18.00061111111111,17.27
15.87611111111111,15.97
17.86138888888889,17.79
17.513166666666667,16.06
15.886888888888889,16.06
15.819111111111113,15.97
15.82922222222222,15.97
16.914166666666667,17.1
17.851222222222223,18.14
15.725999999999999,15.97
16.149444444444445,16.06
17.540777777777777,17.36
15.837722222222222,16.06
17.930333333333333,17.88
18.698055555555555,18.4
17.72088888888889,17.7
17.54827777777778,17.62
17.644055555555557,17.53
16.231555555555556,16.06
17.79733333333333,17.27
17.655555555555555,17.62
16.985888888888887,17.1
18.062555555555555,18.4
16.138555555555556,17.01
18.154611111111112,17.79
20.048055555555557,19.53
17.941277777777778,19.44
17.826555555555554,17.36
15.87961111111111,16.06
15.836611111111113,16.06
17.874333333333333,17.7
15.85538888888889,16.06
17.807944444444445,17.27
15.874777777777776,16.06
15.774111111111113,16.06
17.310388888888887,17.27
15.93277777777778,16.06
20.148944444444442,18.92
20.573333333333334,20.22
19.163666666666668,18.83
17.756333333333334,17.7
17.33716666666667,17.44
17.5625,17.44
17.539277777777777,18.05
21.734555555555556,21.61
16.857222222222223,17.1
17.941333333333333,17.97
17.45422222222222,17.44
18.73688888888889,18.66
18.098777777777777,17.53
17.792944444444444,17.88
16.141222222222222,15.97
17.20588888888889,17.1
20.306722222222223,20.22
18.749277777777777,18.31
16.373444444444445,16.66
15.764999999999999,17.36
15.887444444444444,15.97
17.742555555555555,17.62
21.79011111111111,19.61
16.236666666666665,15.97
16.136222222222223,16.06
15.795388888888889,16.06
18.550944444444443,19.09
15.973666666666666,16.06
16.956666666666663,17.97
21.696055555555557,21.52
21.772444444444446,21.44
17.840833333333332,17.79
20.421499999999998,20.05
20.245777777777775,20.4
16.89888888888889,17.1
17.015333333333334,17.27
15.810388888888887,16.06
16.325222222222223,16.06
17.815333333333335,17.7
21.61622222222222,21.09
16.261388888888888,16.06
15.931,16.06
17.404777777777777,17.27
21.70711111111111,21.26
18.799500000000002,18.75
17.404777777777777,17.36
17.404833333333332,17.01
20.633055555555554,20.48
15.877222222222223,16.06
19.529444444444444,19.01
15.879333333333335,16.06
18.715555555555554,18.31
16.799222222222223,17.01
20.41511111111111,19.44
17.713222222222225,17.88
20.64688888888889,20.22
16.88438888888889,17.1
16.250500000000002,16.06
17.95138888888889,17.88
17.114,17.01
17.299777777777777,17.18
16.200555555555557,16.4
22.022499999999997,21.78
16.229888888888887,16.49
15.749888888888888,16.58
17.6525,17.36
15.842555555555556,15.97
17.613444444444443,17.36
15.991666666666667,16.06
16.402166666666666,16.06
17.237944444444445,17.18
15.857888888888889,16.06
17.868555555555556,17.88
17.19088888888889,17.27
20.718777777777778,20.66
15.83088888888889,15.97
15.726833333333332,15.97
19.106444444444445,17.1
20.4125,20.48
16.945888888888888,17.01
19.78911111111111,19.18
20.808277777777775,20.57
16.0655,16.06
17.976166666666664,17.53
15.917777777777777,16.06
15.997277777777779,16.23
17.029666666666667,17.1
18.557166666666667,18.31
15.958555555555556,16.06
15.835333333333333,16.14
26.042777777777776,22.13
15.754611111111112,16.06
17.880499999999998,17.88
16.057444444444442,16.06
17.027722222222224,17.18
15.967333333333332,16.06
17.929333333333332,17.97
15.783111111111111,16.49
18.062555555555555,18.4
16.119333333333334,16.06
21.725055555555556,21.18
17.25511111111111,17.27
18.424111111111113,17.97
15.832500000000001,16.06
17.868111111111112,17.79
20.590166666666665,20.66
16.06411111111111,16.06
16.524944444444444,17.01
18.847277777777776,18.49
18.1295,18.23
17.897333333333332,17.97
17.658666666666665,17.7
16.428,16.06
18.130222222222223,18.23
17.895722222222222,17.88
17.511277777777778,17.62
16.294444444444444,16.06
18.3645,18.66
15.913000000000002,15.97
16.25572222222222,16.14
16.079833333333333,16.06
15.887500000000001,15.97
21.91672222222222,21.61
17.231166666666667,17.18
17.941333333333333,17.88
17.991388888888892,17.88
17.80338888888889,17.7
15.973333333333333,16.06
17.447944444444445,17.44
15.836611111111113,16.06
15.933222222222222,16.06
17.645666666666667,17.44
17.580444444444442,17.62
18.60677777777778,17.53
16.267611111111112,15.97
19.444833333333335,19.09
20.377444444444443,20.13
17.982,17.88
18.021,17.79
16.13211111111111,15.97
17.94938888888889,17.97
17.626,17.53
18.397499999999997,17.97
18.565055555555556,17.53
15.867055555555554,21.96
16.017333333333333,16.06
15.863277777777776,16.06
20.520666666666667,20.31
15.933222222222222,16.06
17.807555555555556,17.79
15.926555555555556,16.06
18.133666666666667,18.14
15.867055555555554,18.31
21.70711111111111,21.44
15.795277777777777,15.97
18.50472222222222,18.31
15.868944444444445,16.06
17.993777777777776,17.79
15.857944444444444,17.79
15.863277777777776,15.97
17.251,17.18
16.14561111111111,16.06
20.429,18.92
18.517222222222223,18.75
20.940555555555555,20.48
15.802944444444446,16.06
17.39138888888889,17.36
16.37438888888889,16.06
18.872333333333334,18.66
18.20138888888889,17.53
21.313944444444445,21.18
15.941944444444443,16.06
16.287444444444443,15.97
16.38533333333333,15.97
19.916944444444443,19.61
17.85611111111111,17.88
17.82322222222222,17.79
17.768833333333333,17.7
18.162166666666664,17.7
17.51038888888889,17.44
15.927388888888888,15.97
15.802222222222222,15.97
16.01172222222222,15.97
17.508333333333333,17.62
15.794055555555556,16.66
18.99683333333333,18.83
18.673666666666666,18.23
17.820666666666668,17.44
19.501444444444445,19.44
17.529555555555554,17.27
17.6885,17.18
16.872333333333334,17.1
20.140277777777776,19.35
17.154,17.27
15.876388888888888,16.32
15.802555555555557,16.06
17.824666666666666,17.88
16.758277777777778,16.84
20.410666666666668,20.74
17.670277777777777,17.36
16.8895,17.01
15.911999999999999,16.06
15.93277777777778,16.06
15.800055555555556,16.06
15.931166666666668,16.06
18.800055555555556,18.57
15.739333333333333,16.06
15.903166666666667,16.06
16.37438888888889,16.06
16.02911111111111,16.06
18.133666666666667,17.97
16.495833333333334,17.79
15.863666666666667,16.06
15.83838888888889,16.49
20.014555555555557,19.44
17.47938888888889,17.18
15.87611111111111,15.97
18.363666666666667,18.57
17.029666666666667,17.1
20.396722222222223,20.05
17.277944444444444,17.97
16.9805,17.36
18.044166666666666,17.79
21.31561111111111,20.92
17.48483333333333,17.44
15.754611111111112,16.06
15.876388888888888,16.66
16.291555555555554,16.06
17.24838888888889,17.18
17.958777777777776,18.14
15.681944444444444,15.97
16.349888888888888,16.06
15.835722222222223,16.06
17.547666666666668,17.53
20.590166666666665,20.66
18.474944444444443,18.31
17.00161111111111,16.92
21.764166666666668,21.78
20.993277777777777,20.83
15.830111111111112,16.06
17.461277777777777,17.7
20.881166666666665,20.74
20.53861111111111,20.05
15.794055555555556,16.66
18.424111111111113,18.14
16.263222222222222,16.06
16.264111111111113,16.92
19.157333333333334,19.01
19.478666666666665,18.75
16.212055555555555,16.06
17.04411111111111,17.1
21.757277777777777,21.61
17.213555555555555,17.27
20.041666666666668,20.13
18.049,17.53
17.771444444444445,17.7
21.73288888888889,21.61
16.06411111111111,15.97
16.30011111111111,16.06
19.7245,19.09
15.833388888888887,17.36
17.75638888888889,17.44
16.002444444444443,17.44
16.36311111111111,16.06
18.014833333333332,17.7
17.171777777777777,16.14
17.476833333333335,17.27
16.933222222222224,17.1
18.982444444444447,18.05
17.787555555555556,17.79
17.290055555555554,17.36
18.2005,17.7
16.036722222222224,16.06
16.860722222222222,17.27
17.66272222222222,17.62
15.834388888888888,17.27
17.826944444444443,17.62
17.217666666666666,17.27
16.001444444444445,16.06
18.148944444444442,17.88
16.898833333333336,16.92
18.928888888888892,17.7
15.977500000000001,16.06
15.788555555555556,16.06
15.975277777777778,16.06
16.234444444444442,16.84
15.773055555555556,15.97
21.30811111111111,20.74
20.922777777777778,20.83
19.08088888888889,18.66
17.40561111111111,17.18
20.826611111111113,21.35
15.827944444444446,15.97
15.836222222222224,16.06
17.155444444444445,17.18
16.87022222222222,17.01
16.406944444444445,16.84
16.136499999999998,16.06
18.34711111111111,18.75
16.951833333333333,17.01
17.7745,17.62
17.678444444444445,17.7
21.962222222222223,21.18
18.734333333333336,17.36
15.66638888888889,15.97
17.914833333333334,17.88
15.864833333333333,16.06
20.041666666666668,20.13
15.86261111111111,17.7
20.313944444444445,20.4
15.804277777777777,15.97
17.911,17.88
17.650444444444446,17.62
17.786055555555556,17.7
17.9825,17.88
15.830444444444444,16.06
16.953500000000002,16.84
15.979999999999999,16.06
18.053055555555556,18.23
16.187666666666665,16.06
17.580166666666667,17.62
17.098055555555554,17.1
15.8755,16.49
16.35988888888889,16.06
16.953500000000002,17.18
17.36,17.1
16.024,16.32
15.848555555555556,16.06
15.844999999999999,16.06
17.152611111111113,16.92
16.890611111111113,16.92
17.826,17.7
17.595833333333335,17.53
17.674999999999997,17.7
15.83838888888889,16.58
17.832,17.62
21.940555555555555,21.09
17.658666666666665,17.62
16.860722222222222,17.27
15.871944444444445,18.57
17.19088888888889,17.27
21.327777777777776,21.18
18.179944444444445,17.88
17.762222222222224,17.62
17.728333333333335,17.7
16.31127777777778,16.06
15.800055555555556,16.06
16.866666666666667,17.01
17.82477777777778,17.7
15.63227777777778,16.75
15.7795,16.06
17.63611111111111,17.88
17.481166666666667,18.14
16.056333333333335,16.06
19.921444444444447,19.44
15.79027777777778,16.58
18.179944444444445,17.88
20.64688888888889,20.13
15.811277777777779,16.06
16.204722222222223,15.97
15.902333333333335,15.97
18.715555555555554,18.14
18.226777777777777,17.7
20.4125,20.48
16.356944444444444,15.97
15.940000000000001,17.01
17.17538888888889,17.18
21.144944444444445,21.09
21.76677777777778,21.26
19.227722222222223,18.57
16.49561111111111,17.18
18.978444444444445,18.83
17.44666666666667,17.7
18.751055555555556,17.97
19.153055555555554,18.83
16.063555555555556,16.06
20.091388888888886,20.13
19.566222222222223,19.35
20.12972222222222,19.53
17.468277777777775,17.53
18.198055555555555,17.97
16.504444444444445,17.1
17.5805,17.7
18.82361111111111,18.31
17.171277777777775,17.1
15.938888888888888,16.06
17.752555555555556,18.05
18.034000000000002,17.97
17.658722222222224,17.7
16.94988888888889,17.1
17.326277777777776,17.18
16.112499999999997,16.06
17.488,17.62
17.798833333333334,17.53
21.19688888888889,21.09
16.978166666666667,17.1
18.053055555555556,18.23
15.96572222222222,15.97
17.523166666666665,17.36
21.447666666666667,21.0
15.95061111111111,16.06
17.534666666666666,17.62
16.284388888888888,16.58
16.080166666666667,16.06
15.865722222222225,16.06
16.78183333333333,16.06
19.672055555555556,19.18
16.953500000000002,16.84
21.869222222222223,21.09
17.661722222222224,17.53
16.396444444444445,16.06
17.477333333333334,17.88
17.91477777777778,17.88
15.7635,16.06
15.772055555555555,16.06
15.764999999999999,17.27
16.169,15.97
18.191166666666668,18.66
15.87627777777778,15.97
16.7365,17.01
16.019388888888887,16.58
19.12172222222222,18.92
17.6885,17.18
17.701333333333334,17.62
15.908944444444444,15.97
18.19322222222222,16.92
17.808333333333334,17.79
15.90138888888889,16.06
17.70988888888889,17.7
16.160666666666668,16.06
15.84361111111111,16.58
17.627388888888888,17.62
17.49366666666667,17.53
17.75327777777778,17.7
20.424944444444446,18.92
16.412666666666667,16.06
15.851166666666668,15.97
20.94977777777778,20.66
17.28227777777778,16.06
18.076166666666666,17.97
17.9665,18.14
15.793500000000002,16.58
18.066166666666664,17.79
16.345555555555553,16.49
17.726777777777777,17.7
21.540944444444442,21.0
21.0955,20.05
17.831055555555555,17.62
20.45266666666667,19.44
17.371222222222222,17.1
16.95761111111111,17.1
16.428,16.92
15.93988888888889,15.97
19.14311111111111,17.97
18.130055555555558,17.7
18.730055555555555,18.83
17.374055555555557,16.84
17.512944444444443,17.62
18.319333333333333,18.75
15.87338888888889,16.14
19.202388888888887,17.18
16.20288888888889,16.06
17.4685,17.53
19.106055555555557,18.83
16.737944444444445,16.58
15.776000000000002,16.32
15.838166666666666,17.62
18.184055555555556,18.31
18.148944444444442,17.79
17.367666666666665,17.27
15.864944444444445,16.06
17.51038888888889,17.62
19.62011111111111,18.66
16.263666666666666,17.01
16.293999999999997,16.4
17.270666666666667,17.18
16.048333333333332,16.4
20.94188888888889,20.4
17.926833333333335,17.88
17.97572222222222,17.88
16.215111111111113,15.97
17.1165,17.1
18.084055555555555,17.7
15.859833333333333,17.7
17.665388888888888,17.62
15.818722222222224,16.06
17.9825,17.88
17.231944444444444,16.06
16.807111111111112,16.75
16.33588888888889,16.06
17.51788888888889,17.53
17.792722222222224,17.7
17.374055555555557,17.27
18.191166666666668,18.75
18.499222222222222,18.4
18.496722222222225,18.14
15.777666666666667,17.44
21.869500000000002,21.78
19.630000000000003,19.18
17.531722222222225,17.62
17.749499999999998,17.7
15.902333333333335,15.97
18.939888888888888,18.49
17.267555555555557,17.18
17.618388888888887,17.62
17.314666666666668,17.1
18.083944444444445,17.97
17.154,17.1
15.940000000000001,17.27
17.43894444444444,17.53
17.639888888888887,17.62
17.326277777777776,17.27
18.133666666666667,18.05
16.16033333333333,16.06
17.28472222222222,17.27
15.93311111111111,16.06
16.80622222222222,17.01
16.158277777777776,16.06
20.573333333333334,20.13
17.17422222222222,16.92
17.731055555555557,17.18
17.690944444444444,20.48
15.967333333333332,16.06
17.1635,17.18
17.564277777777775,17.1
16.866944444444446,17.27
15.871944444444445,18.57
17.846999999999998,17.7
18.60677777777778,17.7
21.021,20.4
17.758611111111108,17.44
16.96466666666667,16.92
17.925444444444445,17.79
18.052277777777775,17.88
