y1_test,y_predicted
340.0,340.01
512.0,490.01
56.0,54.0
359.0,364.01
259.0,260.01
259.0,258.01
8.0,4.0
255.0,270.01
151.0,162.0
259.0,308.01
466.0,68.0
249.0,40.0
30.0,304.01
260.0,364.01
77.0,22.0
338.0,16.0
3.0,32.0
41.0,22.0
142.0,22.0
430.0,352.01
119.0,10.0
500.0,20.0
255.0,14.0
471.0,22.0
3.0,24.0
93.0,84.0
465.0,14.0
357.0,58.0
511.0,4.0
502.0,476.01
232.0,232.01
20.0,8.0
70.0,76.0
350.0,350.01
2.0,2.0
214.0,228.01
414.0,412.01
188.0,198.0
510.0,492.01
209.0,212.01
1.0,2.0
155.0,180.0
253.0,262.01
511.0,498.01
258.0,252.01
221.0,236.01
113.0,124.0
398.0,396.01
3.0,2.0
265.0,270.01
260.0,258.01
400.0,386.01
510.0,494.01
333.0,320.01
42.0,48.0
234.0,240.01
415.0,408.01
255.0,262.01
130.0,138.0
255.0,264.01
511.0,498.01
135.0,132.0
200.0,210.01
191.0,208.01
364.0,356.01
151.0,156.0
25.0,26.0
139.0,148.0
88.0,96.0
352.0,354.01
258.0,252.01
162.0,166.0
255.0,252.01
1.0,2.0
312.0,310.01
191.0,206.01
415.0,412.01
227.0,236.01
9.0,6.0
504.0,502.01
43.0,48.0
341.0,348.01
214.0,226.01
3.0,2.0
277.0,288.01
147.0,156.0
114.0,126.0
419.0,418.01
421.0,414.01
361.0,356.01
53.0,62.0
415.0,416.01
359.0,356.01
368.0,358.01
511.0,496.01
400.0,390.01
244.0,244.01
254.0,252.01
512.0,498.01
250.0,246.01
253.0,252.01
3.0,2.0
254.0,256.01
168.0,184.0
26.0,28.0
99.0,118.0
81.0,80.0
17.0,10.0
320.0,324.01
116.0,114.0
292.0,290.01
340.0,334.01
3.0,2.0
246.0,254.01
259.0,260.01
255.0,256.01
467.0,458.01
254.0,248.01
157.0,166.0
512.0,498.01
156.0,154.0
231.0,240.01
1.0,2.0
45.0,54.0
18.0,24.0
510.0,504.01
169.0,170.0
87.0,86.0
214.0,228.01
260.0,252.01
183.0,190.0
345.0,340.01
232.0,236.01
23.0,34.0
253.0,266.01
140.0,150.0
436.0,432.01
360.0,352.01
109.0,116.0
511.0,494.01
511.0,486.01
449.0,428.01
29.0,32.0
222.0,236.01
31.0,46.0
386.0,392.01
511.0,492.01
253.0,248.01
259.0,254.01
337.0,338.01
294.0,292.01
259.0,256.01
79.0,86.0
328.0,334.01
258.0,260.01
115.0,128.0
1.0,4.0
510.0,506.01
511.0,496.01
356.0,342.01
259.0,254.01
260.0,266.01
2.0,2.0
2.0,2.0
73.0,76.0
3.0,2.0
2.0,2.0
342.0,344.01
488.0,470.01
167.0,164.0
1.0,2.0
354.0,358.01
69.0,70.0
1.0,2.0
93.0,100.0
373.0,374.01
249.0,244.01
255.0,250.01
151.0,158.0
254.0,260.01
1.0,80.0
36.0,38.0
280.0,40.0
96.0,248.01
2.0,6.0
282.0,280.01
260.0,146.0
190.0,394.01
366.0,110.0
259.0,26.0
231.0,48.0
129.0,48.0
187.0,72.0
2.0,4.0
363.0,62.0
108.0,6.0
191.0,14.0
313.0,358.01
149.0,6.0
482.0,18.0
477.0,458.01
85.0,84.0
259.0,266.01
2.0,2.0
181.0,198.0
335.0,340.01
38.0,46.0
13.0,14.0
412.0,420.01
510.0,492.01
510.0,490.01
3.0,2.0
3.0,2.0
512.0,492.01
177.0,178.0
98.0,104.0
3.0,4.0
146.0,160.0
25.0,32.0
144.0,154.0
103.0,112.0
435.0,426.01
232.0,226.01
507.0,490.01
79.0,74.0
511.0,492.01
61.0,58.0
411.0,404.01
10.0,4.0
397.0,406.01
468.0,456.01
2.0,2.0
1.0,2.0
2.0,2.0
290.0,292.01
260.0,264.01
368.0,364.01
125.0,130.0
468.0,460.01
466.0,446.01
462.0,450.01
258.0,256.01
255.0,264.01
220.0,230.01
363.0,364.01
510.0,494.01
120.0,120.0
235.0,244.01
180.0,200.0
40.0,50.0
254.0,268.01
512.0,498.01
377.0,362.01
406.0,390.01
294.0,292.01
314.0,308.01
430.0,422.01
3.0,2.0
2.0,2.0
255.0,268.01
159.0,166.0
3.0,4.0
358.0,366.01
237.0,240.01
190.0,200.0
3.0,2.0
393.0,392.01
281.0,282.01
3.0,2.0
258.0,262.01
336.0,334.01
179.0,182.0
13.0,4.0
179.0,200.0
511.0,494.01
511.0,482.01
24.0,6.0
361.0,362.01
77.0,70.0
18.0,22.0
128.0,142.0
322.0,322.01
85.0,84.0
501.0,496.01
249.0,250.01
504.0,488.01
254.0,252.01
254.0,254.01
277.0,284.01
100.0,110.0
353.0,360.01
219.0,232.01
218.0,228.01
258.0,264.01
221.0,232.01
459.0,450.01
314.0,308.01
361.0,354.01
183.0,198.0
194.0,206.01
81.0,90.0
45.0,54.0
2.0,2.0
2.0,2.0
314.0,312.01
121.0,122.0
260.0,264.01
154.0,162.0
246.0,250.01
41.0,50.0
483.0,476.01
193.0,202.01
244.0,240.01
510.0,414.01
101.0,464.01
328.0,66.0
123.0,40.0
492.0,24.0
134.0,324.01
409.0,4.0
254.0,174.0
412.0,264.01
103.0,306.01
362.0,38.0
1.0,368.01
511.0,60.0
141.0,10.0
273.0,172.0
40.0,346.01
141.0,382.01
260.0,94.0
12.0,10.0
455.0,26.0
290.0,286.01
18.0,6.0
2.0,2.0
312.0,320.01
461.0,456.01
2.0,2.0
254.0,256.01
434.0,424.01
195.0,202.01
158.0,162.0
219.0,226.01
148.0,160.0
380.0,382.01
43.0,46.0
392.0,398.01
324.0,324.01
7.0,4.0
200.0,218.01
311.0,308.01
98.0,108.0
247.0,254.01
94.0,96.0
3.0,2.0
36.0,48.0
206.0,220.01
480.0,474.01
439.0,422.01
332.0,322.01
510.0,488.01
203.0,206.01
419.0,418.01
79.0,86.0
451.0,450.01
83.0,92.0
255.0,260.01
216.0,222.01
128.0,136.0
47.0,58.0
247.0,256.01
298.0,298.01
145.0,150.0
430.0,430.01
255.0,252.01
393.0,380.01
208.0,212.01
311.0,306.01
174.0,184.0
270.0,278.01
255.0,260.01
128.0,138.0
361.0,364.01
178.0,190.0
75.0,82.0
48.0,52.0
325.0,324.01
151.0,154.0
291.0,292.01
155.0,168.0
373.0,374.01
271.0,268.01
451.0,436.01
131.0,132.0
204.0,212.01
215.0,232.01
439.0,436.01
343.0,342.01
396.0,384.01
2.0,2.0
2.0,2.0
89.0,98.0
219.0,232.01
129.0,132.0
210.0,224.01
70.0,78.0
253.0,264.01
483.0,478.01
260.0,254.01
349.0,338.01
512.0,492.01
321.0,310.01
266.0,264.01
3.0,4.0
498.0,490.01
496.0,476.01
236.0,234.01
255.0,262.01
321.0,316.01
259.0,256.01
383.0,384.01
439.0,428.01
3.0,2.0
124.0,140.0
233.0,246.01
104.0,110.0
227.0,234.01
394.0,386.01
136.0,140.0
161.0,170.0
155.0,168.0
160.0,174.0
430.0,428.01
253.0,252.01
119.0,122.0
253.0,258.01
89.0,92.0
452.0,450.01
190.0,196.0
74.0,78.0
41.0,56.0
482.0,486.01
1.0,12.0
512.0,300.01
510.0,94.0
304.0,422.01
1.0,56.0
100.0,404.01
236.0,368.01
178.0,162.0
260.0,32.0
345.0,28.0
110.0,16.0
245.0,448.01
123.0,74.0
511.0,194.0
41.0,258.01
33.0,92.0
31.0,308.01
489.0,76.0
480.0,30.0
152.0,10.0
59.0,72.0
454.0,452.01
42.0,46.0
253.0,266.01
511.0,498.01
200.0,200.0
260.0,256.01
258.0,258.01
39.0,46.0
226.0,232.01
510.0,496.01
384.0,54.0
510.0,342.01
376.0,36.0
53.0,74.0
345.0,10.0
476.0,430.01
141.0,128.0
217.0,8.0
28.0,20.0
254.0,20.0
385.0,152.0
254.0,152.0
253.0,26.0
512.0,20.0
87.0,10.0
506.0,4.0
2.0,8.0
64.0,276.01
346.0,62.0
380.0,16.0
265.0,270.01
178.0,190.0
1.0,2.0
35.0,48.0
255.0,262.01
412.0,410.01
426.0,418.01
196.0,208.01
333.0,332.01
3.0,2.0
10.0,12.0
187.0,210.01
112.0,116.0
157.0,164.0
260.0,174.0
130.0,4.0
395.0,98.0
309.0,16.0
260.0,62.0
11.0,162.0
395.0,28.0
122.0,14.0
231.0,28.0
260.0,148.0
2.0,80.0
254.0,58.0
223.0,82.0
399.0,428.01
260.0,36.0
320.0,14.0
41.0,36.0
434.0,48.0
266.0,28.0
103.0,214.01
421.0,412.01
255.0,254.01
376.0,370.01
254.0,252.01
350.0,340.01
198.0,208.01
395.0,392.01
9.0,4.0
258.0,268.01
456.0,448.01
104.0,108.0
512.0,494.01
116.0,114.0
327.0,318.01
181.0,190.0
42.0,50.0
65.0,78.0
253.0,258.01
183.0,200.0
512.0,506.01
61.0,64.0
254.0,266.01
118.0,130.0
168.0,182.0
259.0,262.01
2.0,2.0
381.0,386.01
502.0,490.01
374.0,364.01
253.0,254.01
441.0,438.01
331.0,324.01
18.0,18.0
1.0,2.0
254.0,254.01
314.0,308.01
476.0,458.01
3.0,2.0
46.0,56.0
2.0,4.0
199.0,214.01
104.0,106.0
27.0,42.0
1.0,4.0
253.0,264.01
148.0,158.0
259.0,260.01
512.0,496.01
172.0,174.0
34.0,46.0
248.0,254.01
3.0,2.0
77.0,88.0
106.0,112.0
203.0,218.01
204.0,212.01
511.0,498.01
259.0,250.01
45.0,52.0
149.0,166.0
254.0,252.01
485.0,472.01
442.0,432.01
351.0,346.01
512.0,494.01
253.0,100.0
420.0,230.01
387.0,26.0
259.0,354.01
432.0,12.0
134.0,14.0
282.0,102.0
34.0,60.0
19.0,6.0
258.0,408.01
450.0,8.0
1.0,26.0
47.0,168.0
260.0,282.01
29.0,42.0
162.0,20.0
1.0,202.01
334.0,346.01
41.0,98.0
3.0,292.01
413.0,418.01
234.0,238.01
511.0,496.01
2.0,2.0
460.0,454.01
511.0,492.01
327.0,318.01
111.0,114.0
346.0,342.01
327.0,314.01
222.0,232.01
25.0,32.0
255.0,268.01
144.0,160.0
163.0,170.0
259.0,258.01
23.0,20.0
512.0,504.01
288.0,284.01
511.0,492.01
146.0,146.0
510.0,492.01
344.0,340.01
226.0,232.01
237.0,246.01
255.0,260.01
172.0,184.0
417.0,420.01
120.0,122.0
3.0,4.0
255.0,266.01
51.0,54.0
266.0,272.01
472.0,452.01
167.0,174.0
258.0,264.01
353.0,354.01
223.0,230.01
34.0,48.0
197.0,214.01
254.0,264.01
3.0,2.0
512.0,504.01
43.0,48.0
92.0,98.0
187.0,200.0
214.0,220.01
287.0,282.01
260.0,258.01
454.0,444.01
331.0,320.01
255.0,254.01
327.0,324.01
259.0,262.01
49.0,66.0
403.0,410.01
273.0,276.01
2.0,2.0
7.0,4.0
512.0,508.01
3.0,2.0
2.0,4.0
137.0,154.0
93.0,96.0
40.0,48.0
1.0,2.0
1.0,18.0
2.0,4.0
404.0,80.0
241.0,86.0
32.0,206.01
166.0,414.01
1.0,416.01
258.0,172.0
510.0,18.0
140.0,118.0
96.0,10.0
316.0,30.0
333.0,6.0
300.0,208.01
130.0,232.01
89.0,26.0
9.0,38.0
3.0,92.0
248.0,50.0
340.0,312.01
250.0,16.0
379.0,28.0
315.0,32.0
467.0,10.0
108.0,328.01
7.0,4.0
266.0,276.01
255.0,256.01
3.0,2.0
171.0,182.0
456.0,452.01
259.0,254.01
2.0,2.0
182.0,202.01
92.0,98.0
6.0,4.0
1.0,24.0
417.0,150.0
338.0,28.0
258.0,38.0
97.0,24.0
495.0,16.0
79.0,174.0
28.0,12.0
1.0,14.0
204.0,60.0
50.0,32.0
463.0,12.0
483.0,200.0
52.0,216.01
86.0,8.0
496.0,114.0
254.0,40.0
2.0,82.0
77.0,26.0
413.0,100.0
430.0,206.01
138.0,4.0
258.0,18.0
156.0,94.0
1.0,348.01
148.0,4.0
80.0,104.0
259.0,30.0
511.0,500.01
370.0,360.01
134.0,140.0
478.0,466.01
2.0,2.0
1.0,4.0
254.0,262.01
434.0,426.01
36.0,34.0
282.0,288.01
272.0,272.01
19.0,24.0
384.0,392.01
496.0,484.01
98.0,96.0
60.0,68.0
496.0,490.01
253.0,250.01
271.0,272.01
147.0,158.0
512.0,500.01
260.0,254.01
413.0,404.01
454.0,440.01
279.0,276.01
248.0,254.01
255.0,260.01
447.0,442.01
338.0,312.01
3.0,4.0
9.0,16.0
79.0,88.0
281.0,284.01
258.0,262.01
89.0,94.0
360.0,368.01
437.0,432.01
317.0,312.01
338.0,336.01
253.0,254.01
255.0,260.01
258.0,258.01
440.0,432.01
46.0,54.0
259.0,266.01
2.0,2.0
259.0,264.01
253.0,248.01
28.0,26.0
99.0,108.0
417.0,422.01
118.0,118.0
56.0,66.0
63.0,68.0
281.0,282.01
1.0,44.0
510.0,54.0
289.0,194.0
253.0,72.0
123.0,310.01
389.0,24.0
284.0,274.01
398.0,4.0
89.0,380.01
365.0,20.0
208.0,24.0
70.0,44.0
507.0,38.0
215.0,386.01
92.0,302.01
278.0,172.0
374.0,74.0
258.0,92.0
290.0,14.0
1.0,4.0
297.0,160.0
266.0,36.0
309.0,14.0
332.0,4.0
455.0,280.01
141.0,30.0
511.0,12.0
260.0,438.01
512.0,368.01
246.0,14.0
255.0,4.0
495.0,412.01
2.0,4.0
189.0,154.0
200.0,90.0
393.0,8.0
510.0,214.01
255.0,20.0
150.0,50.0
269.0,272.01
276.0,270.01
254.0,260.01
114.0,118.0
309.0,316.01
1.0,2.0
298.0,312.01
1.0,418.01
253.0,18.0
179.0,396.01
78.0,8.0
245.0,178.0
359.0,18.0
95.0,26.0
255.0,10.0
343.0,400.01
90.0,30.0
504.0,14.0
403.0,12.0
511.0,432.01
512.0,36.0
374.0,4.0
199.0,12.0
308.0,298.01
329.0,4.0
510.0,54.0
37.0,6.0
92.0,96.0
198.0,212.01
231.0,236.01
447.0,436.01
429.0,414.01
73.0,76.0
478.0,474.01
3.0,2.0
277.0,66.0
121.0,26.0
319.0,24.0
510.0,12.0
122.0,180.0
351.0,416.01
426.0,72.0
271.0,238.01
512.0,24.0
250.0,180.0
412.0,220.01
3.0,266.01
281.0,278.01
361.0,72.0
222.0,116.0
18.0,6.0
254.0,52.0
178.0,32.0
506.0,56.0
105.0,4.0
511.0,490.01
113.0,108.0
485.0,462.01
308.0,296.01
260.0,254.01
363.0,360.01
448.0,436.01
474.0,458.01
469.0,450.01
74.0,76.0
67.0,78.0
459.0,460.01
260.0,258.01
275.0,268.01
66.0,68.0
441.0,442.01
1.0,2.0
352.0,358.01
3.0,2.0
259.0,270.01
245.0,250.01
258.0,258.01
79.0,80.0
471.0,470.01
448.0,434.01
450.0,440.01
430.0,420.01
485.0,478.01
124.0,126.0
503.0,494.01
465.0,454.01
259.0,256.01
338.0,326.01
367.0,358.01
363.0,356.01
167.0,174.0
458.0,452.01
441.0,428.01
282.0,278.01
381.0,380.01
260.0,258.01
454.0,442.01
258.0,258.01
259.0,264.01
201.0,216.01
306.0,308.01
74.0,74.0
239.0,254.01
259.0,258.01
511.0,488.01
466.0,440.01
255.0,248.01
351.0,342.01
339.0,334.01
96.0,98.0
260.0,266.01
506.0,496.01
260.0,256.01
46.0,58.0
510.0,504.01
56.0,52.0
129.0,140.0
511.0,500.01
243.0,240.01
33.0,42.0
451.0,444.01
416.0,406.01
258.0,260.01
282.0,280.01
66.0,70.0
86.0,96.0
409.0,408.01
259.0,258.01
2.0,2.0
296.0,300.01
260.0,252.01
325.0,312.01
76.0,80.0
303.0,302.01
216.0,224.01
407.0,400.01
385.0,376.01
284.0,280.01
346.0,344.01
254.0,252.01
291.0,284.01
403.0,402.01
511.0,494.01
489.0,470.01
461.0,450.01
201.0,210.01
381.0,378.01
83.0,84.0
121.0,126.0
97.0,96.0
3.0,2.0
271.0,274.01
117.0,118.0
113.0,128.0
482.0,474.01
43.0,46.0
510.0,504.01
62.0,64.0
482.0,464.01
59.0,60.0
510.0,502.01
339.0,330.01
240.0,240.01
441.0,430.01
226.0,232.01
379.0,370.01
107.0,114.0
334.0,334.01
489.0,478.01
296.0,290.01
228.0,232.01
120.0,126.0
510.0,490.01
453.0,434.01
163.0,168.0
315.0,320.01
372.0,368.01
90.0,94.0
26.0,44.0
66.0,74.0
146.0,162.0
511.0,502.01
217.0,218.01
338.0,336.01
83.0,80.0
474.0,470.01
511.0,490.01
403.0,388.01
1.0,2.0
335.0,346.01
418.0,416.01
423.0,420.01
130.0,134.0
250.0,258.01
298.0,294.01
234.0,238.01
421.0,412.01
259.0,256.01
262.0,268.01
1.0,2.0
226.0,234.01
463.0,456.01
123.0,122.0
510.0,494.01
3.0,2.0
379.0,372.01
26.0,28.0
260.0,270.01
511.0,494.01
292.0,284.01
512.0,486.01
512.0,480.01
3.0,2.0
2.0,2.0
510.0,476.01
260.0,250.01
215.0,220.01
454.0,446.01
511.0,492.01
318.0,308.01
88.0,96.0
393.0,390.01
260.0,258.01
360.0,356.01
512.0,498.01
118.0,116.0
141.0,150.0
297.0,298.01
387.0,376.01
34.0,42.0
397.0,396.01
255.0,254.01
263.0,260.01
119.0,126.0
153.0,164.0
367.0,364.01
486.0,472.01
252.0,250.01
259.0,256.01
472.0,460.01
510.0,488.01
14.0,4.0
86.0,92.0
1.0,48.0
254.0,262.01
114.0,282.01
288.0,28.0
103.0,20.0
259.0,88.0
180.0,260.01
98.0,264.01
283.0,16.0
97.0,64.0
16.0,42.0
121.0,32.0
198.0,30.0
196.0,50.0
478.0,56.0
263.0,374.01
425.0,292.01
105.0,4.0
250.0,60.0
460.0,176.0
175.0,182.0
199.0,212.01
260.0,268.01
254.0,252.01
254.0,254.01
274.0,276.01
259.0,260.01
250.0,260.01
296.0,296.01
203.0,214.01
510.0,494.01
494.0,472.01
258.0,254.01
1.0,354.01
168.0,56.0
371.0,14.0
341.0,202.01
124.0,12.0
162.0,6.0
361.0,24.0
1.0,296.01
2.0,4.0
185.0,254.01
366.0,28.0
254.0,20.0
510.0,6.0
252.0,28.0
1.0,36.0
82.0,22.0
489.0,8.0
17.0,218.01
494.0,330.01
96.0,282.01
397.0,12.0
301.0,16.0
244.0,44.0
429.0,330.01
468.0,4.0
173.0,56.0
163.0,36.0
194.0,160.0
218.0,18.0
488.0,8.0
460.0,230.01
259.0,22.0
2.0,2.0
3.0,4.0
301.0,314.01
258.0,258.01
181.0,194.0
125.0,130.0
371.0,354.01
441.0,428.01
12.0,4.0
29.0,42.0
389.0,390.01
259.0,254.01
20.0,30.0
222.0,238.01
255.0,260.01
455.0,444.01
1.0,2.0
259.0,260.01
350.0,338.01
191.0,202.01
262.0,38.0
287.0,190.0
426.0,14.0
272.0,108.0
123.0,22.0
510.0,4.0
457.0,250.01
54.0,148.0
99.0,182.0
98.0,6.0
285.0,220.01
3.0,46.0
60.0,272.01
23.0,302.01
376.0,24.0
442.0,46.0
63.0,254.01
254.0,276.01
255.0,6.0
127.0,12.0
223.0,236.01
512.0,500.01
359.0,352.01
253.0,250.01
259.0,262.01
510.0,492.01
46.0,52.0
280.0,286.01
188.0,204.01
472.0,458.01
254.0,248.01
512.0,484.01
410.0,392.01
326.0,314.01
139.0,146.0
324.0,328.01
308.0,300.01
311.0,312.01
220.0,228.01
267.0,270.01
254.0,260.01
510.0,492.01
369.0,360.01
345.0,338.01
266.0,260.01
260.0,264.01
59.0,64.0
188.0,212.01
260.0,270.01
491.0,480.01
328.0,320.01
352.0,346.01
291.0,290.01
259.0,264.01
512.0,498.01
472.0,454.01
17.0,4.0
496.0,488.01
255.0,254.01
88.0,88.0
135.0,150.0
3.0,4.0
510.0,504.01
1.0,10.0
334.0,478.01
136.0,8.0
1.0,20.0
510.0,100.0
339.0,260.01
193.0,4.0
253.0,4.0
510.0,30.0
255.0,404.01
42.0,12.0
38.0,348.01
442.0,284.01
1.0,450.01
241.0,32.0
208.0,32.0
68.0,8.0
512.0,16.0
185.0,400.01
435.0,12.0
106.0,112.0
34.0,48.0
56.0,70.0
182.0,200.0
110.0,120.0
29.0,46.0
511.0,504.01
59.0,62.0
254.0,256.01
260.0,256.01
229.0,236.01
260.0,260.01
504.0,492.01
116.0,114.0
179.0,190.0
77.0,80.0
512.0,504.01
502.0,478.01
259.0,250.01
259.0,262.01
41.0,48.0
457.0,464.01
305.0,308.01
121.0,128.0
145.0,160.0
368.0,364.01
253.0,46.0
76.0,408.01
347.0,4.0
336.0,24.0
97.0,28.0
191.0,238.01
441.0,4.0
133.0,38.0
282.0,18.0
511.0,24.0
36.0,4.0
146.0,96.0
434.0,22.0
232.0,30.0
2.0,176.0
125.0,12.0
1.0,108.0
258.0,76.0
382.0,34.0
512.0,48.0
369.0,360.01
64.0,68.0
64.0,72.0
374.0,376.01
413.0,404.01
153.0,156.0
432.0,428.01
466.0,454.01
477.0,462.01
259.0,252.01
421.0,408.01
89.0,84.0
262.0,276.01
357.0,356.01
23.0,38.0
84.0,92.0
